;0;1;2;3;4;5;6;7;8;9;10;Asignacion
334;15;0;0;2;5;11;6,08276253;7;3,605551275;6,08276253;2,828427125;5
335;16;0;0;2;5;10;4;6,32455532;1,414213562;4;1;5
336;17;0;0;2;5;9;5,830951895;3,16227766;2,828427125;5,830951895;2,236067977;5
337;18;0;0;2;5;8;5;6,08276253;5;5;5,656854249;4
338;19;0;0;2;4;8;7;6,08276253;6,708203932;7;7,211102551;3
339;20;0;0;1;4;8;5,385164807;4,123105626;4,123105626;5,385164807;4,472135955;3
340;1;1;1;5;5;20;8;6,32455532;7,615773106;8;8,062257748;3
341;2;1;1;4;5;20;8,062257748;5,385164807;7,280109889;8,062257748;7,615773106;3
342;3;1;1;3;5;20;8,602325267;1,414213562;6,32455532;8,602325267;6,08276253;5
343;4;1;1;3;5;19;7,810249676;1;5,385164807;7,810249676;5,099019514;5
344;5;1;1;3;5;18;2;7,211102551;3,16227766;2;4,123105626;1
345;6;0;1;3;5;18;9,219544457;1;6,708203932;9,219544457;6,32455532;2
346;7;0;0;3;5;18;9,055385138;7,615773106;6,32455532;9,055385138;5,385164807;5
347;8;0;0;3;5;17;4;6,32455532;1,414213562;4;1;5
348;9;0;0;3;5;16;8,062257748;7,280109889;5,385164807;8,062257748;4,472135955;5
349;10;0;0;3;5;15;5,656854249;2,828427125;3,16227766;5,656854249;3;5
350;11;0;0;3;5;14;6,708203932;3;5;6,708203932;5,099019514;3
351;12;0;0;2;5;14;7;6,08276253;4,123105626;7;3,16227766;5
352;13;0;0;2;5;13;8,602325267;1,414213562;5,656854249;8,602325267;5;5
353;14;0;0;2;5;12;5;3,605551275;2,236067977;5;2;5
354;15;0;0;2;5;11;10;2;7,071067812;10;6,403124237;5
355;16;0;0;2;5;10;8,544003745;3,605551275;5,385164807;8,544003745;4,472135955;5
356;17;0;0;2;5;9;7,615773106;3,16227766;4,472135955;7,615773106;3,605551275;5
357;18;0;0;2;5;8;2;7,211102551;1,414213562;2;2,236067977;3
358;19;0;0;1;5;8;6,08276253;7;3,605551275;6,08276253;2,828427125;5
359;20;0;0;1;5;7;5,830951895;3,16227766;2,828427125;5,830951895;2,236067977;5
360;1;1;1;5;5;20;7,280109889;4,123105626;4,123105626;7,280109889;3,16227766;5
361;2;1;1;5;5;19;6;6;5,830951895;6;6,403124237;3
362;3;1;1;4;5;19;6,403124237;2,236067977;3,605551275;6,403124237;3,16227766;5
363;4;1;1;4;5;18;3,16227766;5,830951895;0;3,16227766;1;3
364;5;1;1;3;5;18;1;7,810249676;3;1;4;1
365;6;0;1;3;5;18;5,099019514;5,099019514;2;5,099019514;1;5
366;7;0;1;3;5;17;10,29563014;3,16227766;7,211102551;10,29563014;6,403124237;5
367;8;0;1;3;5;16;6,32455532;4;3,16227766;6,32455532;2,236067977;5
368;9;0;1;3;5;15;7,615773106;3,16227766;4,472135955;7,615773106;3,605551275;5
369;10;0;1;3;5;14;11,40175425;3,16227766;8,485281374;11,40175425;7,810249676;5
370;11;0;1;3;5;13;5;6,08276253;5;5;5,656854249;3
371;12;0;1;2;5;13;6,08276253;7;3,605551275;6,08276253;2,828427125;5
372;13;0;1;2;5;12;9,433981132;2,236067977;7,280109889;9,433981132;7,071067812;5
373;14;0;1;2;5;11;8,062257748;5,385164807;5;8,062257748;4;5
374;15;0;1;2;5;10;10,63014581;2,236067977;7,810249676;10,63014581;7,211102551;2
375;16;0;0;2;5;10;8,602325267;1,414213562;6,32455532;8,602325267;6,08276253;5
376;17;0;0;2;5;9;9,486832981;4,242640687;6,32455532;9,486832981;5,385164807;5
377;18;0;0;2;5;8;2;7,211102551;1,414213562;2;2,236067977;3
378;19;0;0;1;5;8;3,16227766;5,830951895;0;3,16227766;1;3
379;20;0;0;0;5;8;8,246211251;4,472135955;5,099019514;8,246211251;4,123105626;5
380;1;1;1;5;5;20;8;6,32455532;7,615773106;8;8,062257748;3
381;2;1;1;4;5;20;1,414213562;7,071067812;2;1,414213562;3;1
382;3;0;1;4;5;20;9,486832981;4,242640687;6,32455532;9,486832981;5,385164807;5
383;4;0;1;4;5;19;1,414213562;7,071067812;2;1,414213562;3;4
384;5;0;1;4;4;19;7,211102551;2;5,099019514;7,211102551;5;5
385;6;0;1;4;4;18;4,123105626;5,385164807;1;4,123105626;0;5
386;7;0;1;4;4;17;6,32455532;4;3,16227766;6,32455532;2,236067977;5
387;8;0;1;4;4;16;0;8,485281374;3,16227766;0;4,123105626;4
388;9;0;1;4;3;16;7,071067812;7,071067812;4,472135955;7,071067812;3,605551275;5
389;10;0;1;4;3;15;7,810249676;1;5;7,810249676;4,472135955;2
390;11;0;0;4;3;15;5,385164807;4,123105626;2,236067977;5,385164807;1,414213562;5
391;12;0;0;4;3;14;5,099019514;7,071067812;2,828427125;5,099019514;2,236067977;5
392;13;0;0;4;3;13;9,486832981;4,242640687;6,32455532;9,486832981;5,385164807;5
393;14;0;0;4;3;12;4,123105626;5,385164807;3,605551275;4,123105626;4,242640687;3
394;15;0;0;3;3;12;3,16227766;5,830951895;2,828427125;3,16227766;3,605551275;3
395;16;0;0;2;3;12;5,099019514;5,099019514;4,472135955;5,099019514;5;3
396;17;0;0;1;3;12;1,414213562;7,071067812;2;1,414213562;3;4
397;18;0;0;1;2;12;8,246211251;4,472135955;5,099019514;8,246211251;4,123105626;5
398;19;0;0;1;2;11;6,403124237;2,236067977;4,123105626;6,403124237;4;5
399;20;0;0;1;2;10;9,433981132;2,236067977;6,403124237;9,433981132;5,656854249;5
400;1;1;1;5;5;20;4,123105626;7,280109889;2,236067977;4,123105626;2;5
401;2;1;1;5;5;19;5;6,08276253;5;5;5,656854249;4
402;3;1;1;5;4;19;4;6,32455532;4,242640687;4;5;1
403;4;0;1;5;4;19;5;6,08276253;5;5;5,656854249;4
404;5;0;1;5;3;19;3,16227766;5,830951895;2,828427125;3,16227766;3,605551275;3
405;6;0;1;4;3;19;8,602325267;1,414213562;6,32455532;8,602325267;6,08276253;5
406;7;0;1;4;3;18;7,071067812;1,414213562;4,472135955;7,071067812;4,123105626;5
407;8;0;1;4;3;17;3,605551275;5;1;3,605551275;1,414213562;3
408;9;0;1;3;3;17;2,236067977;6,403124237;2,236067977;2,236067977;3,16227766;3
409;10;0;1;2;3;17;6,08276253;7;3,605551275;6,08276253;2,828427125;5
410;11;0;1;2;3;16;9,433981132;2,236067977;7,280109889;9,433981132;7,071067812;2
411;12;0;0;2;3;16;6,708203932;3;3,605551275;6,708203932;2,828427125;5
412;13;0;0;2;3;15;7,280109889;4,123105626;4,123105626;7,280109889;3,16227766;5
413;14;0;0;2;3;14;7,071067812;5,099019514;4;7,071067812;3;5
414;15;0;0;2;3;13;7;6,08276253;6,708203932;7;7,211102551;3
415;16;0;0;1;3;13;5,656854249;2,828427125;3,16227766;5,656854249;3;5
416;17;0;0;1;3;12;5,385164807;4,123105626;2,236067977;5,385164807;1,414213562;5
417;18;0;0;1;3;11;5;3,605551275;2,236067977;5;2;5
418;19;0;0;1;3;10;4,472135955;4,472135955;1,414213562;4,472135955;1;5
419;20;0;0;1;3;9;4,242640687;4,242640687;2;4,242640687;2,236067977;3
420;1;1;1;5;5;20;9,055385138;7,615773106;6,32455532;9,055385138;5,385164807;5
421;2;1;1;5;5;19;6,403124237;2,236067977;3,605551275;6,403124237;3,16227766;5
422;3;1;1;5;5;18;3;6,708203932;3,605551275;3;4,472135955;1
423;4;0;1;5;5;18;6,32455532;4;3,16227766;6,32455532;2,236067977;5
424;5;0;1;5;5;17;7;6,08276253;4,123105626;7;3,16227766;5
425;6;0;1;5;5;16;9,433981132;2,236067977;7,280109889;9,433981132;7,071067812;2
426;7;0;0;5;5;16;3,605551275;5;1;3,605551275;1,414213562;3
427;8;0;0;4;5;16;4;6,32455532;1,414213562;4;1;5
428;9;0;0;4;5;15;2,236067977;6,403124237;1;2,236067977;2;3
429;10;0;0;3;5;15;5;6,08276253;2,236067977;5;1,414213562;5
430;11;0;0;3;5;14;8,544003745;3,605551275;7;8,544003745;7,071067812;3
431;12;0;0;2;5;14;8,062257748;2,236067977;6,08276253;8,062257748;6;5
432;13;0;0;2;5;13;9,219544457;5;6,08276253;9,219544457;5,099019514;5
433;14;0;0;2;5;12;8,062257748;2,236067977;6,08276253;8,062257748;6;5
434;15;0;0;2;5;11;10;2;7,071067812;10;6,403124237;5
435;16;0;0;2;5;10;8,062257748;2,236067977;5;8,062257748;4,242640687;5
436;17;0;0;2;5;9;2,236067977;8,062257748;2,236067977;2,236067977;2,828427125;3
437;18;0;0;1;5;9;4,472135955;4,472135955;1,414213562;4,472135955;1;5
438;19;0;0;1;5;8;8,062257748;2,236067977;6,08276253;8,062257748;6;5
439;20;0;0;1;5;7;6,08276253;5;5,385164807;6,08276253;5,830951895;3
440;1;1;1;5;5;20;8,544003745;3,605551275;7;8,544003745;7,071067812;5
441;2;1;1;5;5;19;7,071067812;5,099019514;6,32455532;7,071067812;6,708203932;3
442;3;1;1;4;5;19;8,062257748;7,280109889;5,385164807;8,062257748;4,472135955;5
443;4;1;1;4;5;18;10;2;7,071067812;10;6,403124237;2
444;5;1;0;4;5;18;1;7,810249676;3;1;4;1
445;6;0;0;4;5;18;6;6;3,16227766;6;2,236067977;5
446;7;0;0;4;5;17;7,071067812;7,071067812;4,472135955;7,071067812;3,605551275;5
447;8;0;0;4;5;16;2;7,211102551;1,414213562;2;2,236067977;3
448;9;0;0;3;5;16;7,280109889;4,123105626;4,123105626;7,280109889;3,16227766;5
449;10;0;0;3;5;15;5;6,08276253;5;5;5,656854249;4
450;11;0;0;3;4;15;5,385164807;4,123105626;2,236067977;5,385164807;1,414213562;5
451;12;0;0;3;4;14;2;7,211102551;3,16227766;2;4,123105626;4
452;13;0;0;3;3;14;9,055385138;5,830951895;6;9,055385138;5;5
453;14;0;0;3;3;13;7;6,08276253;6,708203932;7;7,211102551;3
454;15;0;0;2;3;13;8,94427191;2,828427125;5,830951895;8,94427191;5;5
455;16;0;0;2;3;12;3,605551275;5;1;3,605551275;1,414213562;3
456;17;0;0;1;3;12;4,123105626;7,280109889;2,236067977;4,123105626;2;5
457;18;0;0;1;3;11;2,236067977;6,403124237;1;2,236067977;2;3
458;19;0;0;0;3;11;7,615773106;3,16227766;4,472135955;7,615773106;3,605551275;5
459;20;0;0;0;3;10;9,055385138;7,615773106;6,32455532;9,055385138;5,385164807;5
460;1;1;1;5;5;20;7,211102551;2;5,099019514;7,211102551;5;5
461;2;1;1;5;5;19;5,830951895;3,16227766;2,828427125;5,830951895;2,236067977;5
462;3;1;1;5;5;18;2,236067977;6,403124237;2,236067977;2,236067977;3,16227766;4
463;4;1;1;5;4;18;4;6,32455532;1,414213562;4;1;5
464;5;1;1;5;4;17;9;6,708203932;6,08276253;9;5,099019514;5
465;6;1;1;5;4;16;3,16227766;5,830951895;0;3,16227766;1;3
466;7;1;1;4;4;16;3,605551275;5;2,236067977;3,605551275;2,828427125;3
467;8;1;1;3;4;16;1;7,810249676;2,236067977;1;3,16227766;4
468;9;1;1;3;3;16;6,32455532;4;3,16227766;6,32455532;2,236067977;5
469;10;1;1;3;3;15;1;7,810249676;3;1;4;1
470;11;0;1;3;3;15;7,071067812;5,099019514;4;7,071067812;3;5
471;12;0;1;3;3;14;1;7,810249676;3;1;4;4
472;13;0;1;3;2;14;9,486832981;4,242640687;6,32455532;9,486832981;5,385164807;5
473;14;0;1;3;2;13;2,236067977;6,403124237;2,236067977;2,236067977;3,16227766;3
474;15;0;1;2;2;13;8,246211251;4,472135955;5,099019514;8,246211251;4,123105626;5
475;16;0;1;2;2;12;7;6,08276253;6,708203932;7;7,211102551;3
476;17;0;1;1;2;12;10,81665383;3;7,810249676;10,81665383;7,071067812;5
477;18;0;1;1;2;11;8;6,32455532;5,099019514;8;4,123105626;5
478;19;0;1;1;2;10;9,219544457;1;6,708203932;9,219544457;6,32455532;2
479;20;0;0;1;2;10;8;6,32455532;7,615773106;8;8,062257748;3
480;1;1;1;5;5;20;2;7,211102551;1,414213562;2;2,236067977;3
481;2;1;1;4;5;20;5,099019514;5,099019514;2;5,099019514;1;5
482;3;1;1;4;5;19;4,242640687;4,242640687;2;4,242640687;2,236067977;3
483;4;1;1;3;5;19;7,211102551;2;4,242640687;7,211102551;3,605551275;5
484;5;1;1;3;5;18;7,810249676;1;5;7,810249676;4,472135955;5
485;6;1;1;3;5;17;2,236067977;6,403124237;2,236067977;2,236067977;3,16227766;4
486;7;1;1;3;4;17;8,544003745;3,605551275;7;8,544003745;7,071067812;5
487;8;1;1;3;4;16;5,385164807;4,123105626;4,123105626;5,385164807;4,472135955;3
488;9;1;1;2;4;16;2;7,211102551;3,16227766;2;4,123105626;1
489;10;0;1;2;4;16;8,94427191;2,828427125;7,071067812;8,94427191;7;2
490;11;0;0;2;4;16;5,830951895;3,16227766;4;5,830951895;4,123105626;5
491;12;0;0;2;4;15;6;6;5,830951895;6;6,403124237;4
492;13;0;0;2;3;15;4,123105626;5,385164807;1;4,123105626;0;5
493;14;0;0;2;3;14;3,16227766;5,830951895;2,828427125;3,16227766;3,605551275;3
494;15;0;0;1;3;14;7,615773106;3,16227766;6;7,615773106;6,08276253;5
495;16;0;0;1;3;13;7,615773106;3,16227766;6;7,615773106;6,08276253;5
496;17;0;0;1;3;12;7,071067812;7,071067812;4,472135955;7,071067812;3,605551275;5
497;18;0;0;1;3;11;5,385164807;4,123105626;4,123105626;5,385164807;4,472135955;3
498;19;0;0;0;3;11;8,94427191;2,828427125;7,071067812;8,94427191;7;5
499;20;0;0;0;3;10;4,242640687;4,242640687;2;4,242640687;2,236067977;5
500;1;1;1;5;5;20;10;2;7,071067812;10;6,403124237;5
501;2;1;1;5;5;19;5,099019514;5,099019514;2;5,099019514;1;5
502;3;1;1;5;5;18;3,16227766;7,615773106;2;3,16227766;2,236067977;3
503;4;1;1;4;5;18;4,242640687;4,242640687;2;4,242640687;2,236067977;3
504;5;1;1;3;5;18;8,246211251;4,472135955;7,071067812;8,246211251;7,280109889;5
505;6;1;1;3;5;17;4,242640687;4,242640687;2;4,242640687;2,236067977;3
506;7;1;1;2;5;17;8,062257748;7,280109889;5,385164807;8,062257748;4,472135955;5
507;8;1;1;2;5;16;5;3,605551275;3;5;3,16227766;5
508;9;1;1;2;5;15;6,403124237;2,236067977;3,605551275;6,403124237;3,16227766;5
509;10;1;1;2;5;14;9,055385138;7,615773106;6,32455532;9,055385138;5,385164807;5
510;11;1;1;2;5;13;4,242640687;4,242640687;2;4,242640687;2,236067977;3
511;12;1;1;1;5;13;7,615773106;3,16227766;4,472135955;7,615773106;3,605551275;5
512;13;1;1;1;5;12;6,708203932;3;3,605551275;6,708203932;2,828427125;5
513;14;1;1;1;5;11;3;6,708203932;3,605551275;3;4,472135955;1
514;15;0;1;1;5;11;7,071067812;5,099019514;4;7,071067812;3;5
515;16;0;1;1;5;10;5;6,08276253;5;5;5,656854249;4
516;17;0;1;1;4;10;5,830951895;3,16227766;2,828427125;5,830951895;2,236067977;5
517;18;0;1;1;4;9;9,433981132;2,236067977;7,280109889;9,433981132;7,071067812;2
518;19;0;0;1;4;9;9,219544457;1;6,403124237;9,219544457;5,830951895;5
519;20;0;0;1;4;8;2;7,211102551;1,414213562;2;2,236067977;3
520;1;1;1;5;5;20;0;8,485281374;3,16227766;0;4,123105626;4
521;2;1;1;5;4;20;5,099019514;5,099019514;4,472135955;5,099019514;5;3
522;3;1;1;4;4;20;5,099019514;7,071067812;2,828427125;5,099019514;2,236067977;5
523;4;1;1;4;4;19;1;7,810249676;3;1;4;1
524;5;0;1;4;4;19;5;6,08276253;2,236067977;5;1,414213562;5
525;6;0;1;4;4;18;7,810249676;1;5,385164807;7,810249676;5,099019514;5
526;7;0;1;4;4;17;8,485281374;0;5,830951895;8,485281374;5,385164807;2
527;8;0;0;4;4;17;2;7,211102551;3,16227766;2;4,123105626;4
528;9;0;0;4;3;17;8,94427191;2,828427125;7,071067812;8,94427191;7;5
529;10;0;0;4;3;16;10,63014581;2,236067977;7,810249676;10,63014581;7,211102551;5
530;11;0;0;4;3;15;5,099019514;5,099019514;4,472135955;5,099019514;5;3
531;12;0;0;3;3;15;8,602325267;1,414213562;5,656854249;8,602325267;5;5
532;13;0;0;3;3;14;6,32455532;4;5,099019514;6,32455532;5,385164807;5
533;14;0;0;3;3;13;5,099019514;7,071067812;2,828427125;5,099019514;2,236067977;5
534;15;0;0;3;3;12;5;6,08276253;2,236067977;5;1,414213562;5
535;16;0;0;3;3;11;3,16227766;5,830951895;2,828427125;3,16227766;3,605551275;4
536;17;0;0;3;2;11;3;6,708203932;1;3;1,414213562;3
537;18;0;0;2;2;11;10;2;7,071067812;10;6,403124237;5
538;19;0;0;2;2;10;2;7,211102551;1,414213562;2;2,236067977;3
539;20;0;0;1;2;10;3,16227766;5,830951895;0;3,16227766;1;3
540;1;1;1;5;5;20;6;6;3,16227766;6;2,236067977;5
541;2;1;1;5;5;19;8;6,32455532;7,615773106;8;8,062257748;3
542;3;1;1;4;5;19;4,472135955;4,472135955;3,16227766;4,472135955;3,605551275;3
543;4;1;1;3;5;19;9,433981132;2,236067977;7,280109889;9,433981132;7,071067812;5
544;5;1;1;3;5;18;8,246211251;4,472135955;5,099019514;8,246211251;4,123105626;5
545;6;1;1;3;5;17;8;6,32455532;5,099019514;8;4,123105626;5
546;7;1;1;3;5;16;4,242640687;4,242640687;2;4,242640687;2,236067977;5
547;8;1;1;3;5;15;8,062257748;5,385164807;5;8,062257748;4;5
548;9;1;1;3;5;14;10,63014581;2,236067977;7,810249676;10,63014581;7,211102551;2
549;10;1;0;3;5;14;5,385164807;4,123105626;4,123105626;5,385164807;4,472135955;3
550;11;1;0;2;5;14;8;6,32455532;7,615773106;8;8,062257748;3
551;12;1;0;1;5;14;6,08276253;7;3,605551275;6,08276253;2,828427125;5
552;13;1;0;1;5;13;3;6,708203932;3,605551275;3;4,472135955;4
553;14;1;0;1;4;13;6,32455532;4;3,16227766;6,32455532;2,236067977;5
554;15;1;0;1;4;12;4,472135955;4,472135955;1,414213562;4,472135955;1;5
555;16;1;0;1;4;11;8;6,32455532;7,615773106;8;8,062257748;3
556;17;1;0;0;4;11;2;7,211102551;3,16227766;2;4,123105626;1
557;18;0;0;0;4;11;7,810249676;1;5;7,810249676;4,472135955;5
558;19;0;0;0;4;10;7,615773106;3,16227766;4,472135955;7,615773106;3,605551275;5
559;20;0;0;0;4;9;6,708203932;3;3,605551275;6,708203932;2,828427125;5
560;1;1;1;5;5;20;7,615773106;3,16227766;4,472135955;7,615773106;3,605551275;5
561;2;1;1;5;5;19;8,246211251;4,472135955;7,071067812;8,246211251;7,280109889;5
562;3;1;1;5;5;18;2,236067977;6,403124237;2,236067977;2,236067977;3,16227766;4
563;4;1;1;5;4;18;1,414213562;8,602325267;2,828427125;1,414213562;3,605551275;1
564;5;0;1;5;4;18;2;7,211102551;1,414213562;2;2,236067977;3
565;6;0;1;4;4;18;5;3,605551275;2,236067977;5;2;5
566;7;0;1;4;4;17;7,280109889;4,123105626;6,08276253;7,280109889;6,32455532;5
567;8;0;1;4;4;16;2,236067977;6,403124237;1;2,236067977;2;3
568;9;0;1;3;4;16;2;7,211102551;3,16227766;2;4,123105626;4
569;10;0;1;3;3;16;9,055385138;7,615773106;6,32455532;9,055385138;5,385164807;5
570;11;0;1;3;3;15;6,32455532;4;5,099019514;6,32455532;5,385164807;3
571;12;0;1;2;3;15;6,08276253;7;3,605551275;6,08276253;2,828427125;5
572;13;0;1;2;3;14;3,16227766;5,830951895;2,828427125;3,16227766;3,605551275;3
573;14;0;1;1;3;14;4,242640687;4,242640687;2;4,242640687;2,236067977;5
574;15;0;1;1;3;13;8;6,32455532;5,099019514;8;4,123105626;5
575;16;0;1;1;3;12;8,062257748;2,236067977;5;8,062257748;4,242640687;5
576;17;0;1;1;3;11;9,433981132;2,236067977;6,403124237;9,433981132;5,656854249;2
577;18;0;0;1;3;11;2;7,211102551;1,414213562;2;2,236067977;3
578;19;0;0;0;3;11;7,615773106;3,16227766;6;7,615773106;6,08276253;5
579;20;0;0;0;3;10;6,403124237;2,236067977;4,123105626;6,403124237;4;5
580;1;1;1;5;5;20;5,830951895;3,16227766;2,828427125;5,830951895;2,236067977;5
581;2;1;1;5;5;19;10,63014581;2,236067977;8,062257748;10,63014581;7,615773106;2
582;3;1;0;5;5;19;8,94427191;2,828427125;7,071067812;8,94427191;7;5
583;4;1;0;5;5;18;7,211102551;2;4,242640687;7,211102551;3,605551275;5
584;5;1;0;5;5;17;5,385164807;4,123105626;2,236067977;5,385164807;1,414213562;5
585;6;1;0;5;5;16;7,810249676;1;5;7,810249676;4,472135955;5
586;7;1;0;5;5;15;1;9,219544457;3,605551275;1;4,472135955;1
587;8;0;0;5;5;15;7,071067812;5,099019514;4;7,071067812;3;5
588;9;0;0;5;5;14;5,656854249;2,828427125;3,16227766;5,656854249;3;5
589;10;0;0;5;5;13;8,246211251;4,472135955;5,099019514;8,246211251;4,123105626;5
590;11;0;0;5;5;12;2;7,211102551;3,16227766;2;4,123105626;4
591;12;0;0;5;4;12;2;7,211102551;1,414213562;2;2,236067977;3
592;13;0;0;4;4;12;11,40175425;3,16227766;8,485281374;11,40175425;7,810249676;5
593;14;0;0;4;4;11;5,656854249;2,828427125;3,16227766;5,656854249;3;5
594;15;0;0;4;4;10;4;6,32455532;4,242640687;4;5;4
595;16;0;0;4;3;10;7,810249676;1;5;7,810249676;4,472135955;5
596;17;0;0;4;3;9;3,16227766;5,830951895;2,828427125;3,16227766;3,605551275;3
597;18;0;0;3;3;9;1;7,810249676;3;1;4;4
598;19;0;0;3;2;9;5;6,08276253;5;5;5,656854249;3
599;20;0;0;2;2;9;4,123105626;7,280109889;2,236067977;4,123105626;2;5
600;1;1;1;5;5;20;5;3,605551275;3;5;3,16227766;3
601;2;1;1;4;5;20;5;3,605551275;2,236067977;5;2;5
602;3;1;1;4;5;19;6,08276253;5;3;6,08276253;2;5
603;4;1;1;4;5;18;10;2;7,071067812;10;6,403124237;5
604;5;1;1;4;5;17;11,3137085;2,828427125;8,602325267;11,3137085;8,062257748;5
605;6;1;1;4;5;16;4,472135955;4,472135955;3,16227766;4,472135955;3,605551275;3
606;7;1;1;3;5;16;1,414213562;8,602325267;2,828427125;1,414213562;3,605551275;1
607;8;0;1;3;5;16;11,40175425;3,16227766;8,485281374;11,40175425;7,810249676;5
608;9;0;1;3;5;15;5;3,605551275;3;5;3,16227766;3
609;10;0;1;2;5;15;8,544003745;3,605551275;7;8,544003745;7,071067812;3
610;11;0;1;1;5;15;8,94427191;2,828427125;5,830951895;8,94427191;5;5
611;12;0;1;1;5;14;4,123105626;7,280109889;2,236067977;4,123105626;2;5
612;13;0;1;1;5;13;7,280109889;4,123105626;4,123105626;7,280109889;3,16227766;5
613;14;0;1;1;5;12;7,211102551;2;4,242640687;7,211102551;3,605551275;5
614;15;0;1;1;5;11;7,280109889;4,123105626;4,123105626;7,280109889;3,16227766;5
615;16;0;1;1;5;10;7,810249676;1;5;7,810249676;4,472135955;5
616;17;0;1;1;5;9;4;6,32455532;1,414213562;4;1;5
617;18;0;1;1;5;8;10,63014581;2,236067977;8,062257748;10,63014581;7,615773106;2
618;19;0;0;1;5;8;8,544003745;3,605551275;5,385164807;8,544003745;4,472135955;5
619;20;0;0;1;5;7;3;6,708203932;1;3;1,414213562;3
620;1;1;1;5;5;20;6,08276253;7;3,605551275;6,08276253;2,828427125;5
621;2;1;1;5;5;19;4,123105626;7,280109889;2,236067977;4,123105626;2;5
622;3;1;1;5;5;18;6;6;5,830951895;6;6,403124237;3
623;4;1;1;4;5;18;2,828427125;5,656854249;1,414213562;2,828427125;2,236067977;3
624;5;1;1;3;5;18;9,219544457;1;6,708203932;9,219544457;6,32455532;5
625;6;1;1;3;5;17;1,414213562;8,602325267;2,828427125;1,414213562;3,605551275;4
626;7;1;1;3;4;17;3,16227766;5,830951895;0;3,16227766;1;3
627;8;1;1;2;4;17;2,236067977;6,403124237;1;2,236067977;2;3
628;9;1;1;1;4;17;2,236067977;8,062257748;2,236067977;2,236067977;2,828427125;3
629;10;1;1;0;4;17;9,486832981;4,242640687;6,32455532;9,486832981;5,385164807;5
630;11;1;1;0;4;16;7,071067812;5,099019514;4;7,071067812;3;5
631;12;1;1;0;4;15;1;9,219544457;3,605551275;1;4,472135955;1
632;13;0;1;0;4;15;8;6,32455532;5,099019514;8;4,123105626;5
633;14;0;1;0;4;14;8,062257748;7,280109889;5,385164807;8,062257748;4,472135955;5
634;15;0;1;0;4;13;4;6,32455532;4,242640687;4;5;4
635;16;0;1;0;3;13;9,486832981;4,242640687;6,32455532;9,486832981;5,385164807;5
636;17;0;1;0;3;12;10,81665383;3;7,810249676;10,81665383;7,071067812;5
637;18;0;1;0;3;11;1;9,219544457;3,605551275;1;4,472135955;4
638;19;0;1;0;2;11;8,485281374;0;5,830951895;8,485281374;5,385164807;2
639;20;0;0;0;2;11;7,211102551;2;4,242640687;7,211102551;3,605551275;5
640;1;1;1;5;5;20;6,08276253;7;3,605551275;6,08276253;2,828427125;5
641;2;1;1;5;5;19;7;6,08276253;6,708203932;7;7,211102551;3
642;3;1;1;4;5;19;2,236067977;8,062257748;2,236067977;2,236067977;2,828427125;4
643;4;1;1;4;4;19;9,219544457;5;6,08276253;9,219544457;5,099019514;5
644;5;1;1;4;4;18;4,123105626;5,385164807;3,605551275;4,123105626;4,242640687;3
645;6;1;1;3;4;18;5,099019514;5,099019514;4,472135955;5,099019514;5;3
646;7;1;1;2;4;18;8,062257748;2,236067977;6,08276253;8,062257748;6;5
647;8;1;1;2;4;17;7,211102551;2;5,099019514;7,211102551;5;5
648;9;1;1;2;4;16;9,219544457;1;6,403124237;9,219544457;5,830951895;5
649;10;1;1;2;4;15;7,615773106;3,16227766;6;7,615773106;6,08276253;3
650;11;1;1;1;4;15;9,486832981;4,242640687;6,32455532;9,486832981;5,385164807;5
651;12;1;1;1;4;14;9,486832981;4,242640687;6,32455532;9,486832981;5,385164807;5
652;13;1;1;1;4;13;7,810249676;1;5,385164807;7,810249676;5,099019514;5
653;14;1;1;1;4;12;9,433981132;2,236067977;7,280109889;9,433981132;7,071067812;5
654;15;1;1;1;4;11;9,899494937;1,414213562;7,211102551;9,899494937;6,708203932;2
655;16;1;0;1;4;11;9,433981132;2,236067977;7,280109889;9,433981132;7,071067812;5
656;17;1;0;1;4;10;7,615773106;3,16227766;6;7,615773106;6,08276253;5
657;18;1;0;1;4;9;2;7,211102551;3,16227766;2;4,123105626;4
658;19;1;0;1;3;9;1;7,810249676;2,236067977;1;3,16227766;1
659;20;0;0;1;3;9;5,099019514;5,099019514;4,472135955;5,099019514;5;3
660;1;1;1;5;5;20;5,385164807;4,123105626;2,236067977;5,385164807;1,414213562;5
661;2;1;1;5;5;19;8,94427191;2,828427125;5,830951895;8,94427191;5;5
662;3;1;1;5;5;18;4,123105626;5,385164807;3,605551275;4,123105626;4,242640687;3
663;4;1;1;4;5;18;7,810249676;1;5,385164807;7,810249676;5,099019514;5
664;5;1;1;4;5;17;8,062257748;2,236067977;6,08276253;8,062257748;6;5
665;6;1;1;4;5;16;2;7,211102551;1,414213562;2;2,236067977;3
666;7;1;1;3;5;16;7,211102551;2;5,099019514;7,211102551;5;5
667;8;1;1;3;5;15;1,414213562;8,602325267;2,828427125;1,414213562;3,605551275;1
668;9;0;1;3;5;15;1;7,810249676;2,236067977;1;3,16227766;4
669;10;0;1;3;4;15;4,472135955;4,472135955;1,414213562;4,472135955;1;5
670;11;0;1;3;4;14;1,414213562;8,602325267;2,828427125;1,414213562;3,605551275;4
671;12;0;1;3;3;14;4,242640687;4,242640687;2;4,242640687;2,236067977;3
